bldg_id,street_address,zip_code,last_reg,rc_count,docket_no,case_type,case_status,filing_date,closing_date,close_code,staff_id,mci_item,claim_cost,allow_cost,wk_beg_dt
306961,584 RUGBY RD BROOKLYN NY,11230,2020,0,HV210010OM,OM,OPEN,10/11/19,N/A,NONE,MTK,REWIRING,109800,0,3/16/18
306961,584 RUGBY RD BROOKLYN NY,11230,2020,0,HV210010OM,OM,OPEN,10/11/19,N/A,NONE,MTK,ENTRANCE DOOR,9396,0,5/22/17
302988,605 RUGBY RD BROOKLYN NY,11230,2020,0,DT210029X,X,CLOSED,8/31/15,9/8/15,CW,RX-00005-15,N/A,N/A,N/A,N/A
318504,608 RUGBY RD BROOKLYN NY,11230,2020,0,BR210060X,X,CLOSED,6/21/13,7/12/13,CW,RX-00006-13,N/A,N/A,N/A,N/A
318504,608 RUGBY RD BROOKLYN NY,11230,2020,0,HR210324OM,OM,OPEN,6/12/19,N/A,CW,MAS4,BOILER/BURNER,120000,0,12/30/18
318504,608 RUGBY RD BROOKLYN NY,11230,2020,0,HR210324OM,OM,OPEN,6/12/19,N/A,CW,MAS4,NEW ROOF,234796.5,0,2/28/19
307036,630 RUGBY RD BROOKLYN NY,11230,2020,0,HO210064OM,OM,OPEN,3/26/19,N/A,NONE,MNM,WINDOWS,91522,0,4/20/17
307036,630 RUGBY RD BROOKLYN NY,11230,2020,0,HO210064OM,OM,OPEN,3/26/19,N/A,NONE,MNM,MAILBOXES,9863.94,0,12/18/17
307036,630 RUGBY RD BROOKLYN NY,11230,2020,0,HO210064OM,OM,OPEN,3/26/19,N/A,NONE,MNM,TILE,140010.66,0,7/10/17
303979,93 RUSSELL ST BROOKLYN NY,11222,2020,0,CO230032OM,OM,CLOSED,3/24/14,6/9/14,GP,ROM-00033-14,BOILER/2 WATER TANKS,19310,18971.5,6/8/12
303979,93 RUSSELL ST BROOKLYN NY,11222,2020,0,HO230096OM,OM,CLOSED,3/20/19,1/8/20,DE,ROM-00005-20,INTERCOM,4800,0,4/18/18
355233,13 RUTLAND RD BROOKLYN NY,11225,2020,1,AP230076OM,OM,CLOSED,4/23/12,10/17/12,GP,ROM-00071-12,NEW ROOF+CHIMNEY,15000,15000,8/23/10
355233,13 RUTLAND RD BROOKLYN NY,11225,2020,1,AP230076OM,OM,CLOSED,4/23/12,10/17/12,GP,ROM-00071-12,STOOP+HALLWAY,17750,4500,9/2/11
337287,47 S ELLIOTT PL BROOKLYN NY,11217,2020,0,XH230056OM,OM,CLOSED,8/24/09,3/26/10,GR,RXX-000915-18,ROOF DOOR,875,875,11/21/07
337287,47 S ELLIOTT PL BROOKLYN NY,11217,2020,0,XH230056OM,OM,CLOSED,8/24/09,3/26/10,GR,RXX-000915-18,HEAT TIMER,7950,7950,5/28/08
337287,47 S ELLIOTT PL BROOKLYN NY,11217,2020,0,XH230056OM,OM,CLOSED,8/24/09,3/26/10,GR,RXX-000915-18,DUAL FUEL BURNER,15500,15500,5/28/08
330267,64 S OXFORD ST BROOKLYN NY,11217,2020,0,ZC210075OM,OM,CLOSED,3/29/11,7/25/11,GR,RXX-000803-19,ROOF/WATERPROOFING,16500,16500,5/6/10
322135,377 S 1ST ST BROOKLYN NY,11211,2020,1,HP230121OM,OM,OPEN,4/16/19,N/A,NONE,MEM1,NEW ROOF,16000,0,5/21/17
322135,377 S 1ST ST BROOKLYN NY,11211,2020,1,HP230121OM,OM,OPEN,4/16/19,N/A,NONE,MEM1,PARAPET WALLS,14000,0,5/7/17
322135,377 S 1ST ST BROOKLYN NY,11211,2020,1,HP230121OM,OM,OPEN,4/16/19,N/A,NONE,MEM1,ENTRACE DOOR,4000,0,5/29/17
322135,377 S 1ST ST BROOKLYN NY,11211,2020,1,HP230121OM,OM,OPEN,4/16/19,N/A,NONE,MEM1,INTERCOM,8000,0,6/1/17
383234,56 S 11TH ST BROOKLYN NY,11211,2019,0,GS210075OM,OM,OPEN,7/2/18,N/A,NONE,MMV,ELEVATOR UPGRADING,213702.69,0,7/10/15
383234,56 S 11TH ST BROOKLYN NY,11211,2019,0,GS210075OM,OM,OPEN,7/2/18,N/A,NONE,MMV,ELEVATOR SHAFT STEEL,11000,0,7/10/15
383234,56 S 11TH ST BROOKLYN NY,11211,2019,0,GS210075OM,OM,OPEN,7/2/18,N/A,NONE,MMV,ELEVATOR BULKHEAD,67450,0,7/10/15
383234,56 S 11TH ST BROOKLYN NY,11211,2019,0,GS210075OM,OM,OPEN,7/2/18,N/A,NONE,MMV,ELEV. BULKHEAD ROOF,10700,0,7/10/15
383234,56 S 11TH ST BROOKLYN NY,11211,2019,0,GS210075OM,OM,OPEN,7/2/18,N/A,NONE,MMV,E/BULKHEAD INTERIOR,20000,0,7/10/15
383234,56 S 11TH ST BROOKLYN NY,11211,2019,0,GS210075OM,OM,OPEN,7/2/18,N/A,NONE,MMV,ELEVATOR WIRING,40500,0,7/10/15
383234,56 S 11TH ST BROOKLYN NY,11211,2019,0,GS210075OM,OM,OPEN,7/2/18,N/A,NONE,MMV,TV/SECURITY SYSTEM,72742.58,0,8/3/16
383234,56 S 11TH ST BROOKLYN NY,11211,2019,0,GS210075OM,OM,OPEN,7/2/18,N/A,NONE,MMV,ENTRANCE DOOR,2200,0,7/28/16
314035,115 S 2ND ST BROOKLYN NY,11211,2018,0,DN210024X,X,CLOSED,2/27/15,5/4/15,CW,RX-00003-15,N/A,N/A,N/A,N/A
320406,278 S 2ND ST BROOKLYN NY,11211,2020,0,YD210042X,X,CLOSED,4/6/10,4/20/10,CW,RXX-000811-18,N/A,N/A,N/A,N/A
356750,182 S 3RD ST BROOKLYN NY,11211,2018,0,DT230038OM,OM,CLOSED,8/25/15,8/29/17,GP,ROM-00064-17,DOORS,2300,2300,9/16/13
356750,182 S 3RD ST BROOKLYN NY,11211,2018,0,DT230038OM,OM,CLOSED,8/25/15,8/29/17,GP,ROM-00064-17,SECURITY CAMERAS,4417,4417,9/18/13
356750,182 S 3RD ST BROOKLYN NY,11211,2018,0,DT230038OM,OM,CLOSED,8/25/15,8/29/17,GP,ROM-00064-17,INTERCOM,7300,7300,8/21/13
356750,182 S 3RD ST BROOKLYN NY,11211,2018,0,DT230038OM,OM,CLOSED,8/25/15,8/29/17,GP,ROM-00064-17,REWIRING,111500,109746.5,6/20/14
328651,224 S 3RD ST BROOKLYN NY,11211,2020,0,AV210004OM,OM,CLOSED,10/11/12,2/1/18,DE,ROM-00009-18,BOILER,31000,0,1/30/11
356919,145 S 4TH ST BROOKLYN NY,11211,2020,0,ZF210052OM,OM,CLOSED,6/30/11,12/30/11,GP,RISF-00097-16,POINTNG & WATERPROOF,307400,148200,9/7/07
356919,145 S 4TH ST BROOKLYN NY,11211,2020,0,HP210122OM,OM,CLOSED,4/24/19,1/13/20,DE,ROM-00012-20,NEW ROOF,30500,0,4/24/17
356919,145 S 4TH ST BROOKLYN NY,11211,2020,0,HP210122OM,OM,CLOSED,4/24/19,1/13/20,DE,ROM-00012-20,NEW ENTRY DOOR,20000,0,1/22/18
356919,145 S 4TH ST BROOKLYN NY,11211,2020,0,HP210122OM,OM,CLOSED,4/24/19,1/13/20,DE,ROM-00012-20,COMMON AREA LIGHTING,30000,0,1/22/18
356919,145 S 4TH ST BROOKLYN NY,11211,2020,0,HP210122OM,OM,CLOSED,4/24/19,1/13/20,DE,ROM-00012-20,TV/SECURITY SYSTEM,20000,0,1/22/18
314511,195 S 9TH ST BROOKLYN NY,11211,2019,0,ZE210066OM,OM,CLOSED,5/31/11,10/31/11,GP,RXA-000810-19,BURNER,18000,17708,9/1/08
314511,195 S 9TH ST BROOKLYN NY,11211,2019,0,CQ210017X,X,CLOSED,5/14/14,10/16/14,GR,RX-00009-14,N/A,N/A,N/A,N/A
309670,190 SACKETT ST BROOKLYN NY,11231,2018,0,FN210042OM,OM,CLOSED,2/21/17,5/31/17,GR,ROM-00045-17,NEW ROOF,25000,25000,11/1/16
309670,190 SACKETT ST BROOKLYN NY,11231,2018,0,GP210005OM,OM,CLOSED,4/2/18,9/12/18,GP,ROM-00084-18,FIREPROOF APT DOORS,19194.25,17650,12/1/17
309670,190 SACKETT ST BROOKLYN NY,11231,2018,0,GP210005OM,OM,CLOSED,4/2/18,9/12/18,GP,ROM-00084-18,INTERCOM,7958.26,7310,12/1/17
309670,190 SACKETT ST BROOKLYN NY,11231,2018,0,GP210005OM,OM,CLOSED,4/2/18,9/12/18,GP,ROM-00084-18,ENTRY DOOR SECURITY,3416.58,0,2/1/18
314611,219 SACKETT ST BROOKLYN NY,11231,NR,0,GS230002X,X,CLOSED,7/12/18,7/12/18,VO,MX99,N/A,N/A,N/A,N/A
306401,698 SACKETT ST BROOKLYN NY,11217,2020,0,ZK210038OM,OM,CLOSED,11/21/11,2/2/12,GP,ROM-00014-12,POINTNG & WATERPROOF,31000,30300,5/1/11
304995,150 SAINT JAMES PL BROOKLYN NY,11238,2020,0,ER210038OM,OM,CLOSED,6/8/16,11/22/16,GP,ROM-00121-16,BURNER,79000,78352,3/17/14
323619,64 SAINT JAMES PL BROOKLYN NY,11238,2020,0,FR210012X,X,CLOSED,6/23/17,6/23/17,CW,RX-00004-17,N/A,N/A,N/A,N/A
341464,260 SAINT JAMES PL BROOKLYN NY,11238,2020,0,XL210005OM,OM,CLOSED,12/2/09,12/7/10,GP,RXX-000922-18,NEW ROOF,28000,23850,11/5/07
341464,260 SAINT JAMES PL BROOKLYN NY,11238,2020,0,XL210008OM,OM,CLOSED,12/2/09,12/1/10,GP,RXX-000922-18,ENTRANCE DOORS,6000,6000,12/6/07
341464,260 SAINT JAMES PL BROOKLYN NY,11238,2020,0,XL210008OM,OM,CLOSED,12/2/09,12/1/10,GP,RXX-000922-18,CONCRETE RESURFACING,3206,3206,9/16/08
341464,260 SAINT JAMES PL BROOKLYN NY,11238,2020,0,XL210008OM,OM,CLOSED,12/2/09,12/1/10,GP,RXX-000922-18,FLOOR RE-TILING,39300,24300,11/15/07
341464,260 SAINT JAMES PL BROOKLYN NY,11238,2020,0,XL210008OM,OM,CLOSED,12/2/09,12/1/10,GP,RXX-000922-18,FL. TILES MATERIALS,2604.14,2604.14,12/6/07
341464,260 SAINT JAMES PL BROOKLYN NY,11238,2020,0,XL210008OM,OM,CLOSED,12/2/09,12/1/10,GP,RXX-000922-18,GARBAGE ENCLOSURES,5362.5,0,2/18/08
341464,260 SAINT JAMES PL BROOKLYN NY,11238,2020,0,FP210005OM,OM,CLOSED,4/5/17,9/5/17,GP,ROM-00079-17,REWIRING,150592.5,142092.5,1/10/16
341465,262 SAINT JAMES PL BROOKLYN NY,11238,2020,0,XL210009OM,OM,CLOSED,12/1/09,10/25/10,GP,RXX-000922-18,NEW ROOF,28000,23850,11/5/07
341465,262 SAINT JAMES PL BROOKLYN NY,11238,2020,0,XL210010OM,OM,CLOSED,12/1/09,12/1/10,GP,RXX-000922-18,ENTRANCE DOORS,6000,6000,12/6/07
341465,262 SAINT JAMES PL BROOKLYN NY,11238,2020,0,XL210010OM,OM,CLOSED,12/1/09,12/1/10,GP,RXX-000922-18,CONCRETE RESURFACING,3206,3206,9/16/08
341465,262 SAINT JAMES PL BROOKLYN NY,11238,2020,0,XL210010OM,OM,CLOSED,12/1/09,12/1/10,GP,RXX-000922-18,FLOOR RE-TILING,39300,24300,11/15/07
341465,262 SAINT JAMES PL BROOKLYN NY,11238,2020,0,XL210010OM,OM,CLOSED,12/1/09,12/1/10,GP,RXX-000922-18,FL. TILES MATERALS,2604.14,2604.14,12/6/07
341465,262 SAINT JAMES PL BROOKLYN NY,11238,2020,0,XL210010OM,OM,CLOSED,12/1/09,12/1/10,GP,RXX-000922-18,GARBAGE ENLOSURES,5362.5,0,2/18/08
341465,262 SAINT JAMES PL BROOKLYN NY,11238,2020,0,FP210074OM,OM,CLOSED,4/5/17,10/10/17,GR,ROM-00082-17,REWIRING,150592.5,150592.5,1/10/16
324122,178 SAINT JOHNS PL BROOKLYN NY,11217,2020,0,EU210017OM,OM,CLOSED,9/1/16,1/13/17,GP,RRT-00021-19,SLATE & COPPER ROOF,42250,41808,4/11/16
330054,380 SAINT JOHNS PL BROOKLYN NY,11238,2019,1,EQ230048OM,OM,CLOSED,5/13/16,9/20/16,GR,ROM-00094-16,TV/SECURITY SYSTEM,6158.75,6158.75,5/20/14
305342,417 SAINT JOHNS PL BROOKLYN NY,11238,2020,1,XG230139OM,OM,CLOSED,7/24/09,5/21/10,GP,RXX-000915-18,SEWER LINE,31250,0,3/7/08
305342,417 SAINT JOHNS PL BROOKLYN NY,11238,2020,1,XG230139OM,OM,CLOSED,7/24/09,5/21/10,GP,RXX-000915-18,HEAT CONTROL PANEL,7950,7950,5/28/08
305342,417 SAINT JOHNS PL BROOKLYN NY,11238,2020,1,XG230139OM,OM,CLOSED,7/24/09,5/21/10,GP,RXX-000915-18,DUAL FUEL BURNER,15500,15500,6/13/08
305342,417 SAINT JOHNS PL BROOKLYN NY,11238,2020,1,AX230049OM,OM,CLOSED,12/21/12,11/29/13,GR,ROM-00072-13,NEW ROOF,34000,34000,11/5/11
373632,440 SAINT JOHNS PL BROOKLYN NY,11238,2020,0,CQ210027OM,OM,CLOSED,5/16/14,1/24/18,GP,ROM-00002-18,NEW BOILER,29800,28847.2,1/9/13
300592,450 SAINT JOHNS PL BROOKLYN NY,11238,2011,0,YD210052X,X,CLOSED,4/14/10,4/19/10,CW,RXX-000811-18,N/A,N/A,N/A,N/A
334105,500 SAINT JOHNS PL BROOKLYN NY,11238,2020,3,YC230029X,X,CLOSED,3/8/10,3/8/10,CW,RXX-000811-18,N/A,N/A,N/A,N/A
334105,500 SAINT JOHNS PL BROOKLYN NY,11238,2020,3,AT230055X,X,CLOSED,8/3/12,8/22/12,CW,RX-00012-12,N/A,N/A,N/A,N/A
334105,500 SAINT JOHNS PL BROOKLYN NY,11238,2020,3,GW230095OM,OM,CLOSED,11/27/18,1/21/20,GR,ROM-00005-20,NEW ELEVATOR,246858.8,246858.8,4/12/17
354150,501 SAINT JOHNS PL BROOKLYN NY,11238,2019,0,CP210029OM,OM,CLOSED,4/10/14,7/17/14,GR,ROM-00056-14,STUCCO / POINTING,30700,30700,6/10/13
354150,501 SAINT JOHNS PL BROOKLYN NY,11238,2019,0,DP210012OM,OM,CLOSED,4/2/15,8/20/15,GR,ROM-00049-15,NEW ROOF,15000,15000,4/1/14
333436,873 SAINT JOHNS PL BROOKLYN NY,11216,2020,0,CU210022X,X,CLOSED,9/4/14,9/10/14,CW,RX-00006-14,N/A,N/A,N/A,N/A
307430,879 SAINT JOHNS PL BROOKLYN NY,11216,2020,0,BW210025OM,OM,CLOSED,11/7/13,3/28/14,GR,ROM-00056-14,NEW ROOF,7500,7500,12/15/11
317953,887 SAINT JOHNS PL BROOKLYN NY,11216,2020,0,EN210059OM,OM,CLOSED,2/24/16,6/22/16,GP,ROM-00095-16,BOILER/HW HEATERS,17500,17141,3/6/14
317953,887 SAINT JOHNS PL BROOKLYN NY,11216,2020,0,GP210024OM,OM,CLOSED,4/19/18,8/7/18,GP,ROM-00076-18,BUILDING ENT.DOORS,12132.17,11300,8/31/17
334116,891 SAINT JOHNS PL BROOKLYN NY,11216,2020,0,GP210023OM,OM,CLOSED,4/19/18,6/14/18,GP,ROM-00060-18,BUILDING ENT.DOORS,12132.17,11200,8/31/17
306190,893 SAINT JOHNS PL BROOKLYN NY,11216,2020,0,DR210116OM,OM,CLOSED,6/30/15,2/10/16,GP,ROM-00013-16,BOILER/HT WATER HTRS,16565,16185.3,1/3/14
306190,893 SAINT JOHNS PL BROOKLYN NY,11216,2020,0,GP210022OM,OM,CLOSED,4/19/18,9/25/18,GP,ROM-00084-18,BUILDING ENT.DOORS,12132.17,11200,8/31/17
366198,897 SAINT JOHNS PL BROOKLYN NY,11216,2020,0,ZF210020OM,OM,CLOSED,6/20/11,11/18/11,GR,RXA-000810-19,BURNER/WATER HEATER,11600,11600,10/7/08
320203,1025 SAINT JOHNS PL BROOKLYN NY,11213,2020,6,AP230055X,X,CLOSED,4/27/12,4/27/12,CW,RX-00002-12,N/A,N/A,N/A,N/A
320204,1045 SAINT JOHNS PL BROOKLYN NY,11213,2020,5,WF230009X,X,CLOSED,6/2/08,7/9/10,GR,RXX-000811-18,N/A,N/A,N/A,N/A
320204,1045 SAINT JOHNS PL BROOKLYN NY,11213,2020,5,AP230056X,X,CLOSED,4/27/12,4/27/12,CW,RX-00002-12,N/A,N/A,N/A,N/A
361381,1174 SAINT JOHNS PL BROOKLYN NY,11213,2020,0,XF210078OM,OM,CLOSED,6/17/09,1/27/10,GR,RXX-000915-18,BOILER,9250,9250,7/25/07
351760,1363 SAINT JOHNS PL BROOKLYN NY,11213,2020,0,GO210082OM,OM,CLOSED,3/6/18,10/3/18,GP,ROM-00092-18,WINDOW REPLACEMENT,31126.91,30587.91,7/25/16
322134,1381 SAINT JOHNS PL BROOKLYN NY,11213,2020,0,HQ210074OM,OM,CLOSED,5/15/19,9/2/20,GR,M66,NEW ROOF,9100,9100,2/12/19
351762,1389 SAINT JOHNS PL BROOKLYN NY,11213,2020,1,ZI230034OM,OM,CLOSED,9/13/11,5/23/12,GP,ROM-00034-12,GAS BOILER/HOT WATER,19700,19590,5/31/10
301918,1399 SAINT JOHNS PL BROOKLYN NY,11213,2020,0,CX210069OM,OM,CLOSED,12/24/14,4/6/15,GP,ROM-00087-15,REWIRING,65250,64467,1/23/14
301918,1399 SAINT JOHNS PL BROOKLYN NY,11213,2020,0,DN210005X,X,CLOSED,2/26/15,4/23/15,CW,RX-00003-15,N/A,N/A,N/A,N/A
301918,1399 SAINT JOHNS PL BROOKLYN NY,11213,2020,0,EU210129X,X,CLOSED,9/20/16,1/11/17,GR,RX-00001-17,N/A,N/A,N/A,N/A
339670,1409 SAINT JOHNS PL BROOKLYN NY,11213,2019,1,HP230095OM,OM,OPEN,4/11/19,N/A,NONE,MMC3,BOILER/BURNER,135065,0,11/13/17
305304,1500 SAINT JOHNS PL BROOKLYN NY,11213,2020,0,GX210133OM,OM,CLOSED,12/31/18,1/8/20,GP,ROM-00006-20,BOILER,29118,27218,1/2/17
339443,1656 SAINT JOHNS PL BROOKLYN NY,11233,2019,0,YC210006X,X,CLOSED,3/1/10,3/2/10,CW,RXX-000811-18,N/A,N/A,N/A,N/A
361832,78 SAINT MARKS AVE BROOKLYN NY,11217,2019,1,AO230076OM,OM,CLOSED,3/29/12,8/17/12,GP,ROM-00052-12,POINTNG & WATERPROOF,71490,66490,9/22/11
342303,577 SAINT MARKS AVE BROOKLYN NY,11216,2020,0,AT230134X,X,CLOSED,8/31/12,8/31/12,CW,RX-00007-12,N/A,N/A,N/A,N/A
340387,637 SAINT MARKS AVE BROOKLYN NY,11216,2019,0,AU210004X,X,CLOSED,9/6/12,9/6/12,CW,RX-00007-12,N/A,N/A,N/A,N/A
313645,654 SAINT MARKS AVE BROOKLYN NY,11216,2020,0,EM210089OM,OM,CLOSED,1/21/16,8/9/16,GR,ROM-00084-16,REWIRING,105388.75,105388.75,1/28/15
313645,654 SAINT MARKS AVE BROOKLYN NY,11216,2020,0,ET210010OM,OM,CLOSED,8/2/16,10/31/16,GP,ROM-00110-16,ELEVATOR UPGRADING,221499,221286,2/4/15
313645,654 SAINT MARKS AVE BROOKLYN NY,11216,2020,0,ET210010OM,OM,CLOSED,8/2/16,10/31/16,GP,ROM-00110-16,DOORS-COMMON AREA,3600,3600,11/20/14
313645,654 SAINT MARKS AVE BROOKLYN NY,11216,2020,0,EX210067OM,OM,CLOSED,12/28/16,2/1/17,VO,MYN,N/A,N/A,N/A,N/A
313645,654 SAINT MARKS AVE BROOKLYN NY,11216,2020,0,EX210069OM,OM,CLOSED,12/28/16,2/1/17,VO,MYN,N/A,N/A,N/A,N/A
313645,654 SAINT MARKS AVE BROOKLYN NY,11216,2020,0,EX210071OM,OM,CLOSED,12/28/16,6/15/17,GR,ROM-00049-17,BOILER,97192.3,97192.3,5/20/15
313645,654 SAINT MARKS AVE BROOKLYN NY,11216,2020,0,EX210071OM,OM,CLOSED,12/28/16,6/15/17,GR,ROM-00049-17,FACADE,168277.3,168277.3,4/2/15
313645,654 SAINT MARKS AVE BROOKLYN NY,11216,2020,0,EX210071OM,OM,CLOSED,12/28/16,6/15/17,GR,ROM-00049-17,APT.WINDOWS/HALLWAYS,60495,60495,6/25/15
313645,654 SAINT MARKS AVE BROOKLYN NY,11216,2020,0,GU210010X,X,CLOSED,9/4/18,9/5/18,GP,RX-00003-18,N/A,N/A,N/A,N/A
313645,654 SAINT MARKS AVE BROOKLYN NY,11216,2020,0,GU210011X,X,CLOSED,9/4/18,9/6/18,GP,RX-00003-18,N/A,N/A,N/A,N/A
313645,654 SAINT MARKS AVE BROOKLYN NY,11216,2020,0,GU210012X,X,CLOSED,9/4/18,9/6/18,GP,RX-00003-18,N/A,N/A,N/A,N/A
335213,665 SAINT MARKS AVE BROOKLYN NY,11216,2020,0,HP230141OM,OM,OPEN,4/10/19,N/A,NONE,MRM2,ELEVATOR UPGRADING,168400,0,10/30/14
335213,665 SAINT MARKS AVE BROOKLYN NY,11216,2020,0,HP230141OM,OM,OPEN,4/10/19,N/A,NONE,MRM2,ELV ELECTRIC UPGRADE,8800,0,3/1/15
307995,715 SAINT MARKS AVE BROOKLYN NY,11216,2018,0,XB230032X,X,CLOSED,2/17/09,2/5/10,GR,RISF-00015-14,N/A,N/A,N/A,N/A
350081,748 SAINT MARKS AVE BROOKLYN NY,11216,2019,0,XK210002OM,OM,CLOSED,11/17/09,10/22/10,GP,RXX-000922-18,NEW ROOF,33730.82,33508.31,12/17/08
350081,748 SAINT MARKS AVE BROOKLYN NY,11216,2019,0,XK210002OM,OM,CLOSED,11/17/09,10/22/10,GP,RXX-000922-18,SECURITY SYSTEMS,16000,15900,10/5/08
350081,748 SAINT MARKS AVE BROOKLYN NY,11216,2019,0,BP210031X,X,CLOSED,4/25/13,5/24/13,GR,RX-00004-13,N/A,N/A,N/A,N/A
7622521,769 SAINT MARKS AVE BROOKLYN NY,11213,NR,0,CV210077X,X,CLOSED,10/23/14,12/4/14,CW,RX-00009-14,N/A,N/A,N/A,N/A
7622521,769 SAINT MARKS AVE BROOKLYN NY,11213,NR,0,DN210016X,X,CLOSED,2/26/15,4/1/15,CW,RX-00002-15,N/A,N/A,N/A,N/A
356225,780 SAINT MARKS AVE BROOKLYN NY,11213,2020,0,AS210032OM,OM,CLOSED,7/13/12,1/17/13,GR,ROM-00004-13,ENTRANCE DOORS,22000,22000,6/18/12
356225,780 SAINT MARKS AVE BROOKLYN NY,11213,2020,0,AS210032OM,OM,CLOSED,7/13/12,1/17/13,GR,ROM-00004-13,POINTING/EXTERIOR,190000,190000,4/20/11
316199,789 SAINT MARKS AVE BROOKLYN NY,11213,2020,0,XJ230043OM,OM,CLOSED,10/22/09,8/31/12,GP,RISJ-00134-13,POINTING,101430,101430,9/1/07
316199,789 SAINT MARKS AVE BROOKLYN NY,11213,2020,0,XJ230043OM,OM,CLOSED,10/22/09,8/31/12,GP,RISJ-00134-13,LINTELS,48675,48675,9/1/07
316199,789 SAINT MARKS AVE BROOKLYN NY,11213,2020,0,XJ230043OM,OM,CLOSED,10/22/09,8/31/12,GP,RISJ-00134-13,COPING,27850,27850,9/1/07
316199,789 SAINT MARKS AVE BROOKLYN NY,11213,2020,0,XJ230043OM,OM,CLOSED,10/22/09,8/31/12,GP,RISJ-00134-13,CHIMNEY-SCRAPE/PAINT,10500,0,5/1/08
316199,789 SAINT MARKS AVE BROOKLYN NY,11213,2020,0,XJ230043OM,OM,CLOSED,10/22/09,8/31/12,GP,RISJ-00134-13,WATERPROOF,33250,33250,5/1/08
316199,789 SAINT MARKS AVE BROOKLYN NY,11213,2020,0,XJ230043OM,OM,CLOSED,10/22/09,8/31/12,GP,RISJ-00134-13,FRONT CONCRETE,5500,5500,5/1/08
316199,789 SAINT MARKS AVE BROOKLYN NY,11213,2020,0,XJ230043OM,OM,CLOSED,10/22/09,8/31/12,GP,RISJ-00134-13,TELEVIDEO INTERCOM,6147,0,9/1/08
316199,789 SAINT MARKS AVE BROOKLYN NY,11213,2020,0,XJ230043OM,OM,CLOSED,10/22/09,8/31/12,GP,RISJ-00134-13,DOOR & ROOF ALARMS,6469,0,5/1/09
341845,805 SAINT MARKS AVE BROOKLYN NY,11213,2020,0,WE210086OM,OM,CLOSED,5/28/08,5/3/10,GR,RXX-000915-18,NEW OIL TANK,40000,40000,2/9/06
341845,805 SAINT MARKS AVE BROOKLYN NY,11213,2020,0,BR210021X,X,CLOSED,6/7/13,7/17/13,GP,RX-00008-13,N/A,N/A,N/A,N/A
341845,805 SAINT MARKS AVE BROOKLYN NY,11213,2020,0,GX210003OM,OM,CLOSED,12/7/18,2/21/19,DE,ROM-00014-19,FOUR ELEVATORS,836800,0,5/12/16
305241,936 SAINT MARKS AVE BROOKLYN NY,11213,2020,0,FQ210042OM,OM,CLOSED,5/26/17,1/16/18,GR,ROM-00006-18,INTERCOM,18350,18350,3/31/16
305241,936 SAINT MARKS AVE BROOKLYN NY,11213,2020,0,FQ210042OM,OM,CLOSED,5/26/17,1/16/18,GR,ROM-00006-18,TV/SECURITY SYSTEM,9650,9650,3/31/16
305241,936 SAINT MARKS AVE BROOKLYN NY,11213,2020,0,FQ210042OM,OM,CLOSED,5/26/17,1/16/18,GR,ROM-00006-18,NEW ROOF,45000,45000,9/14/16
305241,936 SAINT MARKS AVE BROOKLYN NY,11213,2020,0,FQ210042OM,OM,CLOSED,5/26/17,1/16/18,GR,ROM-00006-18,APARTMENT WINDOWS,94275,94275,6/8/16
342619,947 SAINT MARKS AVE BROOKLYN NY,11213,2020,0,EU210081X,X,CLOSED,9/15/16,9/28/16,CW,RX-00001-17,N/A,N/A,N/A,N/A
320103,966 SAINT MARKS AVE BROOKLYN NY,11213,2020,2,BS230020OM,OM,CLOSED,7/11/13,5/29/14,GP,ROM-00028-14,FUEL COMPUTER,7300,0,1/7/13
320103,966 SAINT MARKS AVE BROOKLYN NY,11213,2020,2,BS230020OM,OM,CLOSED,7/11/13,5/29/14,GP,ROM-00028-14,DOORS/WIRING/INTERCM,120500,94625.5,8/15/11
320103,966 SAINT MARKS AVE BROOKLYN NY,11213,2020,2,DM230035X,X,CLOSED,1/15/15,4/1/15,GP,RX-00004-15,N/A,N/A,N/A,N/A
325746,1117 SAINT MARKS AVE BROOKLYN NY,11213,2020,0,CU230056X,X,CLOSED,9/12/14,9/16/14,CW,RX-00008-14,N/A,N/A,N/A,N/A
336019,88 SAINT NICHOLAS AVE BROOKLYN NY,11237,2020,0,ET210121OM,OM,CLOSED,8/1/16,4/20/17,DE,ROM-00032-17,BOILER,12000,0,9/22/15
364225,116 SAINT NICHOLAS AVE BROOKLYN NY,11237,2020,0,DU210030OM,OM,CLOSED,9/27/15,3/17/16,GP,ROM-00030-16,BOILER,13600,12823.8,5/18/14
337119,1 SAINT PAULS CT BROOKLYN NY,11226,2020,0,BS210007OM,OM,CLOSED,7/1/13,9/12/14,GP,ROM-00081-14,EXTERIOR WORK,264150,264150,5/3/12
337119,1 SAINT PAULS CT BROOKLYN NY,11226,2020,0,BS210007OM,OM,CLOSED,7/1/13,9/12/14,GP,ROM-00081-14,SECURITY SYSTEM,2896.08,2660,6/22/12
337119,1 SAINT PAULS CT BROOKLYN NY,11226,2020,0,BS210007OM,OM,CLOSED,7/1/13,9/12/14,GP,ROM-00081-14,HEAT COMPUTER,9500,0,7/2/12
337119,1 SAINT PAULS CT BROOKLYN NY,11226,2020,0,EW210041OM,OM,CLOSED,11/22/16,6/15/17,GP,RISF-00102-18,ELEVATOR UPGRADING,168160,164962.3,1/11/16
